Age,Sleep_Hours,Screen_Time,Stress_Level,Noise_Exposure,Social_Interaction,Work_Hours,Exercise_Hours,Caffeine_Intake,Multitasking_Habit,Anxiety_Score,Depression_Score,Sensory_Sensitivity,Meditation_Habit,Overthinking_Score,Irritability_Score,Headache_Frequency,Sleep_Quality,Tech_Usage_Hours,Overstimulated
26,3.1343459377613967,8.298759533047974,4,3,4,10,2.908418461281565,1,1,6,6,1,1,6,4,0,1,1.9726187468145495,1
23,4.81869246121524,5.523172377708004,4,4,7,13,1.5077009303681925,1,0,5,2,3,0,3,1,0,4,3.5443700567605223,1
33,8.322028761854945,5.426468852292429,5,3,1,11,0.5268743439865146,2,0,8,8,3,0,3,3,6,4,6.324723309470138,0
46,3.9597679401029935,10.73045577052575,2,3,4,9,1.9758675268892831,0,1,2,4,2,1,2,4,1,2,4.458701440991242,1
20,6.747170920168141,10.851191329450225,2,1,5,12,2.926314869560712,3,0,8,8,3,0,3,5,1,3,6.476990327521076,1
37,4.5064131041206625,11.000927904589442,9,4,9,9,2.616440579576625,4,1,5,3,3,0,1,5,2,3,2.437755679399912,1
53,3.084845422507253,4.452658841665301,2,0,7,10,2.5854455284377225,1,0,8,5,1,0,9,8,2,1,3.3530576389061233,1
36,4.68841020319679,8.60161394013188,6,0,7,10,2.801454050421846,2,0,4,3,0,1,2,3,4,2,6.086461004312245,1
43,9.831116284370378,3.987964994018066,2,4,4,12,2.681856781657641,0,1,4,7,1,0,3,7,4,4,2.9543428203285913,0
20,8.610759783180928,3.0967081638189478,5,1,8,14,2.328844992054879,1,0,4,3,3,1,5,6,1,1,4.805241674414004,0
36,9.717036510247233,3.030957030821061,4,1,3,11,2.1548184964854817,0,1,6,8,2,1,4,6,0,2,6.153830892925207,0
37,6.414978307484537,4.763183829499535,7,1,8,4,0.794301521234263,1,1,4,9,0,1,5,9,3,4,9.76285812052823,0
49,3.7681533907425244,5.729533817578039,7,0,6,7,1.8640200642853477,2,0,9,2,2,1,6,7,5,1,1.7189799208983387,1
24,6.8357164228158505,10.140440881605752,6,3,5,10,1.5644658651176684,0,1,9,3,4,0,5,7,5,4,5.143725807138145,1
58,6.180641341919726,2.318802028199833,5,1,3,14,2.5858322747429736,2,0,3,7,2,1,1,1,6,3,4.5664386466791775,0
50,8.910499579177312,9.084184321343836,1,0,1,11,1.475137720470216,0,0,7,5,2,0,6,1,3,2,8.418171245060602,1
57,3.6865780654897122,6.846004056082359,3,0,7,10,0.3832282906280673,1,1,5,7,3,1,9,9,6,4,9.102674071255908,1
56,6.417687959152447,4.167398769435917,9,3,5,6,0.014917455967047522,4,1,9,2,3,0,3,9,2,2,9.163118516782284,1
35,4.05034065285789,6.421015429861071,1,4,2,7,2.0336193614059956,4,1,2,4,3,0,2,3,5,1,4.376253817374344,1
57,5.27273148823042,4.299362767547249,5,4,6,10,1.6497251613814845,3,1,3,1,3,0,6,8,6,2,3.741896322059338,0
18,8.161499541714598,7.556901507621366,2,1,9,11,0.992888713075345,3,1,5,5,3,0,3,9,5,1,5.042235254095762,0
28,6.332126905581365,5.772283151407686,4,1,6,10,0.506916450113671,2,0,5,8,2,0,4,1,3,2,4.095876753746227,0
45,5.631217996020386,2.808460819867666,1,3,5,9,1.4001459672117065,0,1,7,1,4,0,6,3,6,1,7.469658825113742,0
42,5.761333949990247,2.282413820112664,3,1,1,12,0.30085941743671696,3,0,8,7,3,0,6,6,3,1,2.922139437666243,0
40,6.2161273788419065,7.013652502793431,7,3,7,12,1.0083254676634295,1,1,8,7,4,0,2,4,1,1,6.928156756664931,0
48,8.495115806859399,10.926543366147138,3,0,0,14,1.1376357187069033,4,0,1,7,4,0,3,8,0,4,9.342887797940508,1
47,9.244592822581641,4.783534552134541,4,1,0,10,1.3968560845138864,0,0,1,1,1,0,9,9,4,3,3.5192221272649893,0
59,9.687342805527498,9.063001179448856,2,0,5,11,1.3998622540165404,4,0,3,3,1,1,2,7,1,2,7.092015549299419,1
52,8.508323703787067,8.245274904337435,3,2,4,9,0.7710169304228317,0,0,1,2,0,0,3,1,5,3,2.292050094016405,1
24,5.207848270236089,11.247104057404291,9,3,8,4,2.5506329448059626,3,0,1,5,1,0,9,2,4,3,2.092455478875332,1
33,7.816942942605795,10.03079119029055,3,2,6,4,1.0666305187702367,3,1,8,2,3,0,4,1,1,3,2.040800302583794,1
43,6.0632218683877435,7.232657847960093,5,1,1,9,0.688761926677549,2,0,1,5,4,1,1,9,1,3,2.24675352860814,0
19,4.782694354322358,8.227335480575181,2,0,6,5,0.5274296502317707,0,1,9,5,0,1,2,4,3,2,2.9454838327849777,1
18,8.88610105598146,10.882251132424383,4,1,2,11,0.9677351835100068,1,0,2,4,1,0,3,8,4,2,6.065474460416149,1
29,3.268984442736275,5.394706630456283,7,2,0,4,0.2026586489326031,3,1,9,7,2,0,9,5,1,3,7.902870837539837,1
22,9.312333944947966,4.594741764435551,7,1,7,5,0.09872256894291498,2,0,7,6,0,1,9,5,3,2,2.141713213398242,0
54,6.2303422523731395,1.1189219199871596,3,4,2,11,1.8154265904086033,3,0,9,2,3,0,6,5,2,2,8.830134465316522,0
49,7.460410337657963,10.092061816106106,5,2,7,9,1.85744140814757,4,1,3,4,4,0,6,5,4,1,8.584446559872035,1
26,7.6154774554404785,9.810787704437013,1,1,6,13,1.588764607914869,3,1,1,7,3,1,3,3,6,2,7.546492238526024,1
58,9.265824184945755,2.1489996991016653,1,0,1,5,2.286855585695173,0,0,1,9,3,1,5,6,1,4,4.833692195153258,0
52,7.456687775170451,7.345431192459703,5,1,0,5,0.11745163283123394,2,0,6,9,2,0,4,1,5,3,1.0140151134297324,0
36,7.297535093320432,6.103798679835761,9,0,6,14,2.807919324628403,0,1,7,3,2,0,9,8,2,2,7.612884471702671,1
33,3.46656428392483,2.305800050600226,1,4,0,10,0.28519536977118154,1,0,9,1,4,0,9,4,3,3,8.910875302087955,1
20,6.628856153616429,11.78625049766796,1,1,5,8,2.0220689831807808,1,0,6,9,1,1,1,6,1,2,4.017577385546758,1
37,4.051183005719292,3.3616547620969097,4,4,9,8,0.4001897668224279,3,1,5,8,3,0,8,2,5,3,7.461888050990068,1
41,8.162036381050399,1.7395759809961726,4,2,9,11,2.639716299923377,2,0,2,7,1,0,9,2,3,4,1.5584285292515352,0
50,6.5855534456887215,7.543321174521005,2,0,7,10,1.5321398608350938,2,0,2,6,4,1,5,8,3,2,7.385453843244784,0
41,7.761594454458473,9.127533448463359,9,2,6,12,0.2468806230539281,2,1,8,7,3,0,4,1,6,2,1.6147766876400373,1
28,3.2917103042166898,1.3568779065190566,9,0,3,7,1.8501723381002206,2,0,1,9,1,0,4,8,5,4,6.284677022998139,1
25,3.5935441123206227,8.245894025997243,2,4,0,13,0.027329831646604963,3,1,8,6,3,0,2,1,3,2,6.377979573057643,1
53,8.014263716438776,6.8552106354659985,9,3,0,7,2.3280665353207337,0,1,7,3,2,0,9,9,4,3,3.7194089898143754,1
55,3.5045903519907133,2.1359150976255323,6,1,3,5,1.9517549599383703,3,0,7,3,2,1,5,1,6,4,1.7121045436905837,1
57,3.49879709435681,2.8977626464099826,8,4,4,6,0.6378742480905218,0,0,5,4,0,1,3,4,2,1,9.544012972411934,1
37,3.084759326644212,7.247717270476886,4,0,6,4,1.124252748528281,4,1,3,8,4,1,6,9,6,3,5.820196636149518,1
52,9.695509788096361,4.259933748646172,2,0,3,4,0.023420083466670794,4,1,7,9,1,0,9,1,2,2,6.217823126114763,0
42,8.16255851621305,11.321473015164477,2,0,9,10,2.081051444913615,0,0,7,8,3,0,9,9,0,3,6.535188001274263,1
52,5.472759859514449,10.00614252432456,9,0,0,8,0.9680044125291577,3,1,7,2,0,0,5,8,6,4,9.019431342335396,1
42,5.075749069013586,11.819239271650293,1,1,9,6,1.7147667458901577,1,0,2,4,4,0,8,5,6,2,1.5423008009208181,1
46,5.447922608220947,3.856379228454554,7,2,6,10,2.8701828837433885,3,1,3,4,4,1,4,6,1,2,9.039589910672795,0
35,8.422574718268272,11.666959960777747,3,3,1,5,0.8984001388427549,1,1,3,2,4,0,5,5,6,4,3.157088577501467,1
35,7.629594277492901,5.743572567707137,3,1,1,6,2.9707136522619546,3,1,4,8,1,0,7,4,3,1,1.701552246367127,0
19,4.2963689750722756,4.822706748451301,2,0,7,4,1.8981851580226992,2,0,9,3,2,0,7,4,1,2,6.9153926691819825,1
52,4.21876534733859,1.5538447966628857,6,1,9,11,0.7262659988565149,2,1,1,2,0,1,7,8,2,2,9.792780798310153,1
33,3.688769547993781,1.580417836455629,2,4,9,5,1.3103336490637734,4,1,7,7,1,0,8,8,2,2,1.515178596759363,1
58,7.622119037909367,8.612123815413202,4,0,9,10,2.221359367150769,4,1,7,1,3,0,5,9,3,1,4.8350963623362935,1
53,8.350608635552152,6.037218938774307,9,3,4,14,1.3394337230492437,0,1,4,6,1,0,1,3,4,3,5.768060728094071,1
50,4.855324998275028,3.491737886397163,9,0,9,12,0.20552270202465717,1,0,1,3,3,0,9,8,5,1,3.269070676931411,1
21,3.14661472721639,7.753673369577559,6,3,1,9,0.505810984147627,2,1,3,3,3,0,9,3,3,3,9.845849342376713,1
50,3.5752016723349915,3.781439300751223,4,3,4,5,2.3738932373518367,3,0,5,5,4,1,7,2,3,2,6.768668931434447,1
31,9.775020243915213,7.353949297788649,7,2,7,5,1.945119227154184,0,1,2,3,1,0,6,2,0,3,8.599156055620401,0
38,5.068113442341942,4.9512962168095935,1,2,5,12,1.7094764319964013,3,1,7,4,2,0,5,9,5,3,4.741999137745422,0
37,8.384562034866935,10.059074492730009,4,1,2,13,0.5028659122662039,2,0,7,3,3,0,5,4,6,3,4.18560298430336,1
25,7.372644981979846,10.027657768434572,5,1,7,11,2.513272336051018,2,0,5,7,4,0,3,5,4,3,5.97842105392983,1
24,5.673577477570271,6.250854379346414,8,3,8,12,2.8822203287587502,2,1,6,3,2,0,1,2,1,2,4.917505983639757,1
20,4.439810835368886,4.859010202685171,2,0,4,7,0.12266129247200863,2,1,1,4,1,1,6,9,5,4,7.43453249623115,1
34,3.849704927115845,4.98815776215004,5,4,1,7,0.23409561196156592,3,1,4,2,2,0,8,7,4,1,3.3923628119061524,1
50,7.305090776272066,9.862859782350396,6,4,1,5,2.6541735099436945,0,0,4,2,1,1,2,3,3,3,5.046319279831597,1
29,8.422436464464516,4.609974310773731,5,0,6,13,2.446656762096385,2,1,8,9,3,1,8,6,3,2,9.056194725646538,0
39,7.507329774787915,3.2996531107753064,9,0,0,4,1.8538033665338811,4,0,2,1,0,0,8,7,3,2,7.804971103089965,1
39,6.712114932744108,1.931571760628375,1,2,9,13,2.8348956269584136,0,1,1,1,0,0,8,6,3,2,2.51263148516105,0
47,3.2936585640214537,6.133624329728493,3,4,1,7,1.9392917339760096,4,0,7,1,3,1,3,6,3,2,8.981783464524376,1
55,9.779421443160686,6.30345308811826,2,3,9,13,0.64795582718851,3,0,6,3,2,0,8,8,5,3,6.301149314006692,0
55,8.590999341582023,10.249995814431978,3,1,3,13,2.1859269711507006,2,0,5,2,1,1,4,8,6,1,7.113584649452348,1
25,5.049754256906754,3.4336256609067037,9,2,0,14,1.937131034236912,0,1,8,3,0,1,3,5,5,2,3.6483090926433945,1
44,9.859792305511954,5.190904010352399,9,4,3,11,2.9572341060300884,2,1,2,5,1,0,9,4,6,1,4.973898372720917,1
44,7.213171127454254,9.8924631278306,2,0,9,5,0.6416872091243753,2,0,2,9,3,0,8,5,5,1,8.261312310156258,1
51,7.076958607450726,10.059859718238709,3,4,4,14,1.7936548090877968,0,0,9,2,2,1,2,9,4,1,3.976085968868639,1
38,8.236512256006725,5.230721835766451,4,3,8,11,2.340502566675368,2,0,1,1,1,0,8,6,3,4,2.4855545395917393,0
47,8.682388516630963,6.05036425615349,9,2,0,4,1.0169492680145122,2,1,6,6,2,1,3,3,2,2,4.404744216851325,1
50,7.595350251320519,4.336144799342112,3,0,4,4,1.1390387492947132,1,1,3,3,0,1,6,3,5,2,1.6229680066844927,0
45,3.8966702245634,11.258103662612433,7,3,1,7,2.663705514984962,1,1,5,7,1,0,5,1,2,2,7.46070812636439,1
50,5.367872541961489,2.3050814231573833,3,1,8,10,1.2125846388266441,0,0,8,6,4,1,8,5,0,1,2.32971317896778,0
22,9.496585482282349,11.271243653016171,7,2,5,12,1.8741985556868435,0,1,7,7,0,1,9,6,1,2,3.566133163547603,1
36,4.572309282906963,8.522530970188775,7,3,1,8,2.6677144125804766,2,1,4,5,2,1,7,8,5,2,8.92972904998503,1
21,5.605169166862593,6.847293679554043,9,3,2,5,0.629479749271684,4,1,8,1,3,1,6,9,2,1,5.86447892161094,1
52,6.0245381806093725,1.3592496686294546,2,0,7,10,2.9456318890578173,0,0,2,3,4,1,6,7,0,2,3.892045965368281,0
34,6.075834927861165,6.231558110042092,6,1,0,14,2.1058606019109773,2,1,7,3,1,1,1,1,4,3,5.929002010133972,0
45,7.290577077461679,5.485229155030055,9,3,2,5,1.4883650824243344,4,1,5,7,0,0,5,7,1,4,2.9644989366870043,1
47,9.601530864212954,2.773406931726348,2,2,9,12,1.292761693052993,1,1,6,3,1,1,8,9,6,3,1.2265581673504913,0
46,4.684848982827535,8.220505638507227,2,3,0,12,2.8630938466545137,0,1,3,5,1,1,6,4,3,3,6.433592310674227,1
23,3.8505096341064267,11.682659981051144,5,4,7,6,0.6171744825889991,2,1,7,4,4,0,1,7,5,3,7.4271333950625635,1
52,4.382293429019561,7.184076921709776,8,2,0,11,0.935049770537884,1,0,7,4,4,0,5,9,5,1,8.918035889013815,1
58,9.208474301464886,8.862286040883404,9,2,4,14,0.9233782666437742,3,0,2,7,4,0,5,1,3,2,7.946950249582513,1
54,7.520675688586442,1.7529549782261846,2,3,3,7,0.8670190042033904,1,0,1,1,4,1,3,9,6,3,9.340099304459635,0
41,5.001347524674121,5.594336953986942,5,0,6,6,1.4056141356470677,2,0,2,7,3,0,8,4,4,3,9.873581279885833,0
46,8.71162857278032,2.2799433368094544,7,2,4,4,2.9675376998034997,4,1,8,8,2,1,9,8,1,2,7.704419029712184,0
48,9.029589974544052,7.740754190901614,6,4,7,8,2.666360300148652,3,1,3,3,4,1,6,3,5,1,8.811309707473008,0
52,8.925600370831946,11.323303740355701,6,0,0,14,0.9838487049644584,3,0,4,3,0,1,6,2,2,3,7.063583529053663,1
50,9.432485735476881,8.279555057188023,7,0,4,7,1.268610347190413,3,0,8,4,1,1,2,8,6,2,2.538440120874422,1
38,4.765687141213531,1.8448335314586368,3,0,3,4,2.008442239157794,0,0,3,6,4,0,2,8,1,2,2.6353218369005647,1
49,8.285293501223947,4.901328254835911,3,2,2,13,0.05145504208984231,2,1,6,7,0,1,6,3,0,4,1.992335106837368,0
40,6.22377648091898,7.057297173849367,9,0,4,11,2.4604609760569436,3,1,2,1,3,1,8,8,6,3,9.486772479941711,1
50,8.893989870230431,5.435285317465774,8,3,9,11,2.6393941719357583,1,1,3,4,0,1,2,6,5,3,7.054765280554421,1
20,8.099434740131294,10.170084115226896,5,0,2,11,2.571601002973602,4,0,1,7,0,1,9,9,4,4,8.10918775418972,1
35,8.435132125498072,9.961381051809882,6,4,7,6,1.1251631606566086,2,0,9,2,3,1,9,6,6,2,3.980416031419278,1
42,7.593132863767501,7.730141221135436,1,1,2,9,1.3859985220926245,1,0,4,1,3,1,4,8,2,2,5.14379539069082,0
59,4.2420013862879475,5.108037396459758,1,4,0,10,0.037164965711267484,0,1,6,1,1,0,4,2,1,3,1.3580157865302351,1
48,6.8151884322785685,3.8087001113956855,4,2,8,12,1.1981860441306524,3,1,7,6,4,0,4,1,6,3,9.001066603915877,0
20,9.892688176671557,2.1646175003444226,2,0,8,8,1.3812804670998045,1,0,2,5,0,1,5,2,1,4,8.677030864704474,0
57,9.561716465479833,4.903874518352095,7,0,5,12,2.720922879205436,2,0,8,1,2,1,8,4,2,3,8.063302013778648,0
41,3.3022161505790817,5.544897689284915,2,3,9,9,2.6819630212717422,1,1,9,3,2,1,2,9,0,3,1.5247186091307237,1
49,4.153703710106059,8.43405217614481,2,0,0,13,2.8982911922637284,0,1,2,7,1,1,5,7,0,1,2.5682476201969036,1
39,3.9221014141819333,8.239758067273307,5,4,7,13,2.655314955271561,4,0,5,9,2,1,2,9,6,4,4.007535919790152,1
40,8.081859369897067,1.7711895360538263,4,2,1,13,0.02460212828293684,3,0,2,9,1,0,8,9,1,2,3.3675640780750453,0
19,8.724497308998615,5.347852469742736,8,1,8,7,1.924382556996659,2,1,5,6,4,1,1,9,3,3,8.546138546779618,1
44,4.494579564174703,2.999567539390981,4,0,7,4,0.20471304930912237,3,0,7,3,1,0,7,8,2,2,2.7535218238055794,1
59,6.540968850662803,2.7249397584848625,6,1,2,4,0.8177828591399562,3,0,6,1,3,0,3,6,5,3,5.78912018805077,0
19,8.8849211960784,10.100323647109706,5,0,4,13,1.7349228884117411,3,1,4,3,3,0,4,7,6,1,6.14242988037381,1
43,8.129610813363755,1.4610673838788328,2,2,8,8,2.101841455222617,1,0,2,2,3,0,8,2,0,4,4.825106624462835,0
34,6.795660438442938,5.611011634923335,8,4,0,6,1.9638960777512857,1,1,7,5,3,0,3,1,5,4,3.166191385574133,1
57,7.13243383321141,2.8502402134317,2,2,8,8,0.14717510222592967,4,0,9,8,3,1,7,5,0,2,9.642648617930183,0
50,6.55852382841396,10.672632372463214,9,1,3,8,0.3108116087086561,0,1,1,5,3,1,1,8,0,1,4.7205931804212025,1
26,5.082839159231744,7.127445646025386,9,0,3,4,0.38576043879382016,2,0,3,1,3,1,9,3,4,2,7.545789959829984,1
56,6.955153950013113,3.5451870001453285,3,1,3,11,0.2742431303090733,1,0,7,3,3,1,6,7,6,1,2.6564183889060597,0
46,7.822197114350635,6.52670015883014,4,4,9,8,0.5347032698079668,3,0,9,5,3,0,3,5,5,3,8.405300516826054,0
59,9.113260411025653,9.046349956734273,8,2,8,8,2.065463373934678,0,1,5,7,4,0,7,8,3,3,2.9430264091030005,1
43,7.454039477854737,11.539298098113772,9,1,5,12,2.4925117534774586,2,0,7,5,3,1,5,6,0,1,7.0777596121572355,1
52,8.327850759302105,3.424906046699608,3,1,7,11,1.2264416702202308,2,0,7,5,1,0,8,6,3,3,5.558464013252697,0
42,4.120501444682011,10.747999493422796,5,4,3,4,2.0783445192850305,2,1,4,7,4,1,8,7,1,4,2.3190142688328383,1
41,6.2309023209385295,11.277345255842393,8,0,2,6,0.6000487837974795,2,0,5,8,2,0,9,7,1,1,1.2245427654046954,1
30,3.065321338789653,11.080625989852729,3,1,0,10,2.9198404549002244,4,1,2,8,0,0,6,4,4,1,9.376734388436251,1
24,4.726752051651362,7.989557925481008,7,4,9,4,1.049992568572855,2,1,8,7,4,0,4,8,3,2,2.1312146220808588,1
53,8.085232005791035,7.928027198781785,8,0,6,4,2.537600718614505,0,1,1,3,3,0,2,6,2,1,7.3445628581822335,1
37,9.942669659445544,5.43531696502205,3,0,3,8,2.8360991178881614,1,0,2,2,4,1,3,8,4,2,6.8741646305228565,0
18,3.6942466971105112,9.276376705341667,2,2,7,12,2.5941418886259067,0,1,3,1,0,0,5,7,0,1,4.075480382036739,1
25,5.810460211029017,6.844234201860251,7,4,2,9,0.2012029546208668,3,0,7,6,0,1,8,1,1,4,2.668446095992557,0
33,8.600496780894115,8.45181878351124,9,0,0,13,1.9509214719217682,4,1,6,9,3,1,2,4,6,4,2.6049542450987335,1
31,4.428249442402292,5.71303694233675,1,2,4,5,0.36027211971465356,4,0,7,3,3,0,5,7,1,4,6.267950677452151,1
29,6.8855946451160035,9.04646110447453,3,3,1,14,0.01698900157739014,3,1,5,5,1,1,9,9,2,2,5.922291651616409,1
40,8.131499072207724,10.069186693650039,5,4,2,12,0.15535033182920233,0,1,4,9,0,1,2,2,4,2,8.883415183152088,1
32,7.311898151821254,2.6107988226309775,3,3,5,9,2.748447589341172,0,0,7,9,3,1,8,5,3,3,6.760027705707427,0
45,4.316173142307913,10.162226871316507,1,0,2,8,2.7253905427811813,3,1,3,7,0,1,3,9,6,2,8.373474784724722,1
51,5.487691980800176,6.943261849693379,7,4,2,8,0.6774731632921014,2,0,7,4,1,0,8,9,1,2,1.291717562073479,0
19,8.486542491397781,10.291324999992467,7,2,5,6,1.6411836443958787,2,1,2,2,2,0,4,6,0,4,7.038938323257356,1
49,6.879585598924116,5.74431876975116,8,0,4,9,2.8650847867977784,1,0,8,2,0,0,4,7,2,1,3.103377745866589,1
40,3.036607294800389,5.169445339213385,5,4,9,7,1.4901183890902876,0,1,6,4,1,0,7,9,2,2,3.2755506396913914,1
39,8.326935320196657,11.065668057689447,5,4,8,13,1.1807334604372737,0,1,3,1,1,1,5,8,5,3,7.485188761804069,1
42,3.2471794845816735,3.7628619430324144,5,3,0,5,1.4497460821338737,3,0,3,4,1,1,4,6,2,1,8.140896629424468,1
39,8.220136479118626,10.286335578147574,1,0,2,6,2.3706472846558326,3,1,5,6,4,0,7,6,0,2,4.345619276246974,1
39,4.417363921156662,6.324226297603445,5,2,2,12,1.431832897599706,2,0,3,6,3,0,3,7,2,1,8.110691351814756,1
59,9.706514360835662,6.655049868063857,6,2,5,14,2.3498330438471084,0,0,6,7,0,1,9,7,3,1,4.9937020781712,0
23,5.575585259114591,4.393151096384324,1,0,7,14,1.295092336922799,0,1,2,5,4,0,5,2,5,1,8.718808135333427,0
32,5.2885213143665535,7.303464206809172,7,0,2,12,0.7560170136341485,4,1,8,9,0,1,3,9,3,1,1.2241339496073338,0
54,4.042216352327113,4.5773231590383245,1,1,2,9,0.9794181894558619,1,1,9,2,4,0,2,4,6,1,1.7514556373336556,1
50,5.139229508431504,1.4319635566581754,2,3,5,13,0.23347039391149782,1,0,7,2,3,1,7,9,4,2,7.987166265409135,0
25,9.136555332797403,3.9919846587879166,2,0,7,13,1.4921434332278292,2,0,3,4,1,1,7,3,4,1,6.6168066504729905,0
22,9.97434036339073,1.0701694774724975,5,0,5,12,0.444332774667069,0,1,4,4,0,0,5,5,6,1,6.031182282719665,0
56,5.5781667135479385,11.761902657625424,7,1,9,7,2.4346410190041987,4,0,2,4,1,0,4,5,6,3,6.52580926604716,1
21,6.140274416681798,11.623219308017223,1,1,2,14,1.2617717224706824,0,1,9,1,3,0,2,7,3,3,9.371715646799357,1
23,8.054496567419159,5.346708272195356,1,4,3,8,2.295006971975169,3,1,5,4,0,1,2,4,0,1,6.899833282942596,0
49,9.20337046325552,9.012079397736105,1,2,0,13,2.8633812826159004,2,1,2,5,2,0,7,4,5,2,6.827285049938523,1
47,7.151310339307489,4.8038670825146745,6,3,7,9,2.548433849139708,1,0,6,9,2,0,7,1,4,3,7.83523791735605,0
52,5.740679887244806,8.382024727945737,2,4,3,12,2.854391039237459,0,0,7,3,2,0,4,6,2,3,8.79958635075844,1
57,5.888352885940366,9.85973047350577,1,0,5,8,1.703809580612191,2,1,2,3,3,0,4,4,6,1,3.3572123041451944,1
33,7.869327025477648,11.414318691614648,6,1,2,11,0.4959733019416256,1,0,1,5,2,0,4,5,3,2,6.550739733099737,1
30,3.0225278452299507,5.402335034346392,2,2,5,14,2.8061878625511016,0,1,7,6,0,1,2,9,1,4,6.2557746719722775,1
59,7.337125362218885,9.616277812516525,6,4,8,4,2.605513171790313,4,1,1,3,2,0,9,4,0,2,2.2136453334850827,1
47,5.488451073089502,3.9252129569533065,8,2,8,8,2.5932389732007852,2,0,3,1,0,0,1,1,0,3,5.682852765196408,1
36,8.55938131893959,11.893655341730131,2,1,9,13,2.0798232822261555,0,1,4,8,3,0,8,9,3,3,1.6259546326641883,1
34,3.650934478761925,1.2834655864078626,9,4,2,4,1.8747487865582384,1,1,2,1,1,0,6,5,1,3,2.664636286621057,1
36,7.117415868638734,7.63881687151233,8,4,2,13,0.044171675583994485,1,1,7,2,4,1,7,7,0,3,9.216667737263624,1
45,6.366810229202866,8.254565798164599,1,2,3,9,2.2441622072643486,4,1,5,3,2,1,5,3,5,3,2.073188633881091,1
43,7.496278681336592,8.568501127815416,7,1,6,10,0.2746053524484172,2,1,1,6,4,0,6,4,4,1,6.21024669862115,1
54,3.4539751613807783,2.324263366679979,6,0,2,8,0.7792528083077275,2,0,8,4,1,0,6,9,5,1,3.9113262639376627,1
43,7.059886511996919,11.323827618204435,6,4,9,4,1.6544708860540105,0,0,7,4,3,0,9,1,1,1,5.997819616539513,1
40,6.930392115716666,2.9930160695509107,6,0,7,9,1.3551977546281249,1,1,4,9,3,1,4,5,5,3,3.114761882071628,0
26,6.924620660913197,7.8502874356382515,6,1,7,13,0.04732316931433789,1,0,2,6,1,1,5,8,2,1,4.999415092098941,0
29,7.224413666175184,3.4494368703539346,7,4,5,8,2.471955175355137,4,1,7,2,4,0,4,7,6,3,8.806000898334347,0
18,7.735275560584536,4.37938058723398,3,4,3,9,2.6364028742577794,4,1,2,7,2,1,1,4,6,2,4.385952800374207,0
18,8.634922997765388,7.011043959009368,6,0,4,14,2.0456188304903007,2,1,6,3,0,1,6,7,4,4,4.17727844200842,0
51,4.888745040897501,5.589127604210342,3,3,1,13,1.623203575970467,1,1,1,9,3,1,5,1,1,2,5.015062713426987,1
49,8.775345871260434,2.762481610741569,7,0,5,10,2.882213516698414,0,0,7,6,1,1,4,6,3,4,1.9044355981988375,0
42,6.487789775844176,2.880300426629331,7,0,2,10,0.3598686232445758,3,0,7,8,4,1,6,9,0,1,4.486123221292495,0
57,3.539407953940318,5.5995926697907965,8,3,5,5,2.213730160994967,0,1,4,1,2,1,5,3,4,4,1.0621022556534903,1
18,3.4098565047078546,9.330112761030508,2,1,4,6,0.38508183868559354,4,0,4,2,4,0,3,4,3,2,5.530574306340567,1
33,5.339668230872426,10.877611115325674,9,1,1,9,1.1455343967702472,0,1,5,6,2,1,2,8,1,2,8.631469712362865,1
56,8.494278839780273,1.9254042848532111,5,4,4,6,1.756453527512936,1,0,2,3,0,0,6,5,2,4,5.968657935528687,0
22,7.95376654318641,5.324142983153411,9,2,4,5,2.211263071513057,2,1,9,1,0,1,4,5,0,2,6.469526603854175,1
39,8.520304752706846,2.102701200951643,5,2,8,7,0.011148300815951973,3,1,4,6,1,0,3,1,0,1,1.2750703413378974,0
46,6.6208833950912656,1.1825172869585767,7,4,7,8,0.7817936591153285,2,1,9,5,1,1,8,6,4,2,8.735634821044677,0
20,6.081392985688434,8.278905509083522,9,2,6,14,1.614601174229461,3,0,3,9,2,0,9,2,3,4,4.4650319752023275,1
29,4.032167686943987,7.626943861632466,4,0,2,13,1.598621037484521,3,0,9,6,2,0,7,1,6,1,9.77367412546036,1
43,5.297349275265181,2.7932102519637483,2,0,9,12,1.9128793048387922,1,1,1,5,2,1,2,6,1,4,2.08418832577234,0
33,6.038135563217127,3.571941164023705,9,3,3,6,0.9115607426046674,1,0,7,1,2,0,8,5,1,3,9.502046963067139,1
54,3.6202030077573206,1.2607852900897023,2,3,5,6,1.621587753266807,4,0,4,1,0,0,5,5,3,3,6.7086181570269074,1
39,4.544283668978479,10.18441926263844,3,4,2,9,0.5693603323037292,4,0,7,1,1,1,7,9,0,1,1.471062702615347,1
46,7.187577058446172,11.721596556534067,2,4,8,8,0.5606166432103664,3,0,6,7,1,0,5,3,3,1,9.745291700530581,1
31,8.14964179967433,2.4900549047415987,3,4,7,9,1.7296918902678207,4,0,4,6,3,1,2,1,5,2,1.124857613307377,0
45,9.988432579750647,3.5462273514182794,6,0,5,10,2.056417755136023,1,0,4,5,1,0,4,8,6,4,7.576301518218921,0
22,9.531793319404905,10.552504763416275,3,2,3,14,0.3611999000438638,4,0,8,4,1,0,5,5,1,3,9.00576953549285,1
